entity_text,label,count
Tigranocerta,work,1
Tiberius Claudius Nero,pers,1
Tidius Sextius,pers,1
19th,scope,1
"2,     18",scope,1
"2,     6",scope,1
"2,     7",scope,1
Thrasydaeus,pers,1
Thrasydæus,pers,1
Thrasymene,loc,1
Thrasymenus,loc,1
"2, 33, 35",scope,1
"2, 34, 45",scope,1
"2, 16",scope,1
"2, 17",scope,1
"2, 24",scope,1
"2, 25",scope,1
"2, 26",scope,1
"2, 29, 30",scope,1
"19, 30",scope,1
"19, 43",scope,1
"19, c. 8",scope,1
19-24,scope,1
"191, ii",scope,1
188,date,1
"19,",scope,1
"19, 21",scope,1
Carthagena,loc,1
Carthaginia,loc,1
Carvilius,pers,1
Caryatides,work,1
Carystus,loc,1
17th July,scope,1
"18, 19,",scope,1
"18, 19, 26",scope,1
Cotta,scope,1
Cotylon.,pers,1
Capena,loc,1
Capenates,pers,1
Caphis,pers,1
Capito,pers,1
Capito Gallus,work,1
Capitolian,work,1
Crassus Junianus,pers,1
Crassus Junianus,work,1
Cowey,loc,1
Crass.,pers,1
Crassi,pers,1
Crassi,work,1
Crassipes,pers,1
Cossyra,loc,1
"17, 25",scope,1
"17, 25, 29,",scope,1
1675,scope,1
16; iv,scope,1
16th _,scope,1
"17,     22",scope,1
1804,scope,1
"181, i. Numa",scope,1
Timagenês,pers,1
Titus Annius,pers,1
Titus Annius Milo,pers,1
Titus Didius,pers,1
Tithora,work,1
Titienses,pers,1
Titilius,pers,1
Titillius,pers,1
Timoleonteum,work,1
Time,pers,1
Timesileon,pers,1
Timesileus,pers,1
Timesitheus,pers,1
Tilphusa,loc,1
Tilphussa,loc,1
Tilphussa,pers,1
"19, 28",scope,1
1837,date,1
1839,date,1
"1842, ii.",scope,1
1845,date,1
Tibareni,loc,1
Tiber,loc,1
Timoneium,loc,1
Topographie von,work,1
Torch-bearer,work,1
Toleria,pers,1
Tolerium,loc,1
Tolmaeus,pers,1
Tolmæas,pers,1
Tomb,work,1
Tomb.,work,1
Tingis,pers,1
Tingis,work,1
Tiridate,pers,1
Tiridates,pers,1
Topica,loc,1
Topica,pers,1
Topica,work,1
"Topica_,",work,1
18-22,scope,1
18-24,scope,1
"18, 20, 23",scope,1
"18, 20, 24",scope,1
"18, 22,",scope,1
"18, 23",scope,1
Tithora,loc,1
Tinga,work,1
1811,scope,1
1812,scope,1
1822,date,1
"18, 34",scope,1
"18, 45",scope,1
"18, 53",scope,1
"18, c. 3",scope,1
"18-21, 27",scope,1
Cornelii_,work,1
Corn Laws,work,1
Titus Veturius Calvinus,pers,1
Titus Flaminius,pers,1
Titus Flavius Domitianus,pers,1
Titus Flavius Vespasianus,pers,1
Titus Lartius,pers,1
Titus Latinus,pers,1
Corsica,pers,1
Corvinus Valerius,pers,1
Corvus,pers,1
Cornelius Lentulus,pers,1
Cornelius Rufinus,pers,1
Cornelius Scipio,pers,1
Cornelius Sisenna,pers,1
Cornificii,work,1
Consul Suffectus,pers,1
Consule,work,1
Consule Tullo,work,1
Consulibus,work,1
Consultum,work,1
Consus,work,1
Contra Rullum,work,1
Cornificus,pers,1
Titus Munatius,pers,1
Titus Quinctius,pers,1
Titus Quinctius Flamininus,pers,1
Castalo,work,1
Castella,pers,1
Castiglione,work,1
Caspian Sea,loc,1
Coraës,pers,1
Townships,work,1
Trachis,loc,1
Trachis,pers,1
Tributa,work,1
Triclinium,work,1
Tridentum,loc,1
Trireme,work,1
Tribune,pers,1
Tragiskus,pers,1
Tralles,loc,1
Tralles.,pers,1
Torquatus,work,1
Torune,loc,1
Torune,pers,1
Tournay,pers,1
Tower,work,1
Transalpine,loc,1
Transalpine,pers,1
Transalpine,work,1
Transl,work,1
Trapezus,pers,1
Trapezus.,loc,1
Tradition,pers,1
Tragia,pers,1
Titus Livius,pers,1
Titus Lucretius,pers,1
Titus Manlius,pers,1
Travels,work,1
Treasurer,work,1
Treasury,work,1
Treatise on,work,1
Treatise on Nobility,work,1
Trebia,pers,1
Trebisond,pers,1
Trebonius,loc,1
Trebouius,pers,1
Tronto,work,1
Trophonius,loc,1
True Philosopher,work,1
Tubertus,work,1
1789,date,1
17-20,scope,1
1735,scope,1
"17, 19,",scope,1
"17, 20",scope,1
"17, 21",scope,1
Triballi,loc,1
Triballi,work,1
Trento,loc,1
Trerus,work,1
Treviri,work,1
1582,date,1
15·2,scope,1
"16,     18",scope,1
1773,scope,1
1775,scope,1
Tribune Titus,work,1
Tribunes,pers,1
Tribunes,work,1
Tribuni,work,1
Tribuni Ærarii,work,1
Tribunus Militum,work,1
Trendelenburg,pers,1
Trent,loc,1
"146, ii",scope,1
1460,scope,1
1461,scope,1
14; iv.,scope,1
1618,scope,1
"162, ii.",scope,1
"16, 27",scope,1
Cordoba,pers,1
Tumuli,pers,1
Turia,work,1
Tuscan,loc,1
Tuscan,work,1
Tullius Cicero Imperator,pers,1
Tullius Cimber,pers,1
"15, 31,",scope,1
"15, 41",scope,1
Tritymallus,work,1
Tritæa,pers,1
Triumph,work,1
Triumphus,work,1
Triumphus Curulis,work,1
Tusculan,work,1
Tusculanæ,work,1
Tutia,pers,1
Troezenian,loc,1
Troglodytes,loc,1
Troia,loc,1
Trojanis,loc,1
Triumvirate,work,1
Troades,work,1
Troas,pers,1
Tritymallus,pers,1
16-21,scope,1
1614,scope,1
"16, 17",scope,1
"16, 18",scope,1
"16, 20",scope,1
"16, 21",scope,1
"16, 23",scope,1
Tullus Attius,pers,1
Catalonia,loc,1
Cataonia,loc,1
Cataonia,pers,1
Cassius',pers,1
Cassius.,pers,1
"16, 35",scope,1
"16-18,     23",scope,1
16-19,scope,1
Coracesium,pers,1
Carnunteni,work,1
Carnuntini,work,1
Carcer,pers,1
Cardia,pers,1
Caria,pers,1
Carians,pers,1
Carinæ,work,1
Cordova,loc,1
Cordova,pers,1
Corduba,loc,1
Corduba,pers,1
Cordus,pers,1
Cordylio,pers,1
Contubernales,work,1
Coracesium,loc,1
Unit,work,1
Unterholzner,pers,1
Urbe Roma,work,1
Ulterior,work,1
Ultra,work,1
Ulysses,work,1
Umbri,work,1
"14, 16,",scope,1
Twenty-eight,scope,1
Tyche,loc,1
Tyche,pers,1
Uti Rogas,work,1
Uxama,loc,1
Uxellodunum,pers,1
V.,scope,1
V. 166,scope,1
Tyros,loc,1
Tyrrheni,work,1
Tyrrhenian,work,1
Tyrrhenians,loc,1
Tyrtaeus,pers,1
Typhons,work,1
Tutula,work,1
Twelve,work,1
Tucker,pers,1
Tullia.,pers,1
Tullianum,work,1
Täygetus,loc,1
Täygetus,pers,1
Tænaros,loc,1
Tænarus.,pers,1
U.R.,work,1
VOLUME 3 (OF 4,scope,1
VOLUME 4 (OF 4,scope,1
Vaccæi,pers,1
Vacoa,work,1
Vaga,pers,1
Vaga,work,1
Vagises,pers,1
V. Sc.,scope,1
Valerius Corvinus,pers,1
Valerius Corvus,pers,1
Valerius Leo,pers,1
Valerius Messalla,pers,1
Valerius Potitus,pers,1
Vale,work,1
Valens,loc,1
Valentia,pers,1
"15, 18",scope,1
"15, 19",scope,1
"15, 20",scope,1
Umbria,pers,1
Umbria,work,1
Uliades,pers,1
Ulterior,pers,1
Valerius Asiaticus,pers,1
"137, iv.",scope,1
"138, iv",scope,1
"14,",scope,1
"14,     21",scope,1
"15, 46",scope,1
"15,000",scope,1
15-20,scope,1
"15, 16",scope,1
"13, 19, 22",scope,1
14-21,scope,1
"14, 18",scope,1
"14, 19",scope,1
"14, 2, 7, 4",scope,1
Cneius Magius,pers,1
Cneius Octavius,pers,1
Cneius Pompeius,pers,1
Varius,work,1
Variæ Lectiones,work,1
"13, 27",scope,1
"13, 27, 29",scope,1
"13, 14,",scope,1
"13, 15, 18,",scope,1
"13, 16",scope,1
"13, 16, 23,     24, 26, 33,",scope,1
Velian,work,1
Vatinium,loc,1
Veientani,loc,1
Veientani,pers,1
Veientes,loc,1
Veientines,loc,1
Veientines,pers,1
Veientines,work,1
VI,scope,1
VI.,scope,1
VII,scope,1
VIII,scope,1
VOLUME 1 (OF 4,scope,1
VOLUME 2 (OF 4,scope,1
Velabrum,pers,1
Velabrum,work,1
14-18,scope,1
14-19,scope,1
"14, 15, 16,",scope,1
"14, 15, 16, 18,",scope,1
"14, 15, 16, 20, 27",scope,1
"14, 15, 16, 21",scope,1
"14, 15, 37",scope,1
Vatinio,loc,1
Colonia,work,1
Columns,work,1
Comitia Tributa,work,1
Corfinium,pers,1
Corfinium.,loc,1
"14, 34",scope,1
14-16,scope,1
"14-17, 29",scope,1
Concilium,work,1
Condemno,pers,1
Comius,pers,1
Commagene,work,1
Commander,work,1
Commercium,pers,1
Colonia,loc,1
Colonia,pers,1
Cnidus,pers,1
Connubium,pers,1
Conqueror,work,1
Consa,work,1
Considius Gallus,work,1
Comparison,work,1
Complutum,work,1
Comœdus,pers,1
Vibullius Rufus,pers,1
Vica,pers,1
Vetus,pers,1
Vexilla,work,1
Vexillum,work,1
Via Egnatia,work,1
Via Sacra,work,1
Vibillius Rufus,pers,1
Velitrae,pers,1
Velitræ,pers,1
Vell,pers,1
Venice,loc,1
Ventidii,pers,1
Vibius Pacianus,pers,1
Vibius Pansa,pers,1
Vibius Rufus,pers,1
Verenia,pers,1
Verginius,pers,1
Venus.,pers,1
Venusia,pers,1
Vercellæ,pers,1
Vento,work,1
Venus,work,1
Venus Victrix,pers,1
Valeus,pers,1
Valour,pers,1
Van,work,1
Var.,work,1
Varguntinus,pers,1
Varinus,work,1
Various History,work,1
Verenia,loc,1
Vienna,loc,1
Vienne,loc,1
Villain Casca,pers,1
Villia,scope,1
Villius,pers,1
Vica,work,1
Victor,pers,1
Victor,work,1
Vesal,work,1
Vesontio,loc,1
Vesta,pers,1
Vestae,pers,1
Viridomarus,pers,1
Vitellii,pers,1
Vinius.,pers,1
Virgilius,pers,1
13-15,scope,1
13-19,scope,1
13-23,scope,1
"13, 20",scope,1
"13, 22",scope,1
"13, 23",scope,1
"13, 25, 26",scope,1
Veturium Mamurium,pers,1
Vesuvius,loc,1
Vetch,work,1
11th Book,scope,1
"12,     17",scope,1
"12, 13,",scope,1
"13, 29,",scope,1
"13, c. 16",scope,1
"13,000",scope,1
Codice,work,1
Victories,pers,1
Victorious,pers,1
Victorious,work,1
Victory,loc,1
War,loc,1
War_,pers,1
"War_,",pers,1
Colonel,pers,1
Codomannus,work,1
Cognomen,work,1
Colchi,work,1
Cnæus Fulvius,pers,1
Cnæus Papirius,pers,1
Co,loc,1
Cocceianus,pers,1
Clinton's,pers,1
Clitomachus,pers,1
CloDius Glaber,work,1
Colchis,work,1
Colchis.,loc,1
Collection,work,1
Colline Gate,work,1
Cologne,loc,1
Cato Uticensis,pers,1
"Cato, chs.",pers,1
Cattle Market,work,1
Catuli,pers,1
"Catuli,",pers,1
Cato     Minor,work,1
Cloelian,pers,1
Client,work,1
Vitioso Pudore,work,1
Volcatius,pers,1
Volcatius Tullus,pers,1
Volsci,pers,1
Xanthus,loc,1
Xen.,pers,1
XLII.,scope,1
XV,scope,1
12th July,scope,1
"120,000",scope,1
1250,scope,1
"12, 29",scope,1
"12, 31",scope,1
"12, 33",scope,1
Vosges,work,1
Vossius,pers,1
"110, ii",scope,1
"11, 28, 30",scope,1
"11, 30",scope,1
"11, 31",scope,1
"11, 33",scope,1
"11, 36",scope,1
"126, iv.",scope,1
12: Il,scope,1
Waters,work,1
Voyage de l'Arabie Pétrée,work,1
Vulcan,loc,1
W. Humboldt,pers,1
W. Smith,pers,1
Wady Musa,work,1
Volturcius,pers,1
Volume,scope,1
Yond' Cassius,pers,1
Yviça,loc,1
Yviça,pers,1
Zab,work,1
Zakynthian,loc,1
Xiphares,pers,1
"11, 12, 18,",scope,1
10th,scope,1
William,pers,1
Wilson,pers,1
Wolfsbane,pers,1
Work,pers,1
Zakynthians,pers,1
Zante,loc,1
Zaretra,loc,1
Yenikalé,loc,1
Wunder,pers,1
XII,scope,1
XIII,scope,1
XIV,scope,1
XIX,scope,1
Western,work,1
Wey,work,1
White,work,1
XXVI,scope,1
XXXIII,scope,1
XXXIX,scope,1
Xalon,loc,1
Xanthas,loc,1
Xanthians,pers,1
Works and,work,1
Workshop of War,work,1
Casinatum,loc,1
Caudinæ,work,1
Caulonia,loc,1
Causes,work,1
Causia,work,1
Caæsar,pers,1
11:,scope,1
"111, ii",scope,1
Cluiliæ,work,1
Clunia,pers,1
Clodius Celsus,pers,1
Clodones,pers,1
Cassius Quintus,pers,1
Cassius Scæva,pers,1
Casilinum,loc,1
Casilinum,pers,1
Clastidium,loc,1
Clusium,pers,1
Cluvius Rufus,pers,1
Clœlia,pers,1
Clough well,pers,1
Clough.,pers,1
Cluentio,pers,1
Cluilian,work,1
11 gallons,scope,1
"11,     22",scope,1
"115,000",scope,1
116th Book,scope,1
"119, ii",scope,1
Civil Wars_,work,1
Classical,work,1
Classical Dict.,work,1
Zengue,loc,1
"_, xii",scope,1
"_Augustus_,",scope,1
_Civil War,work,1
_Civil War_,work,1
"_Claudii_,",scope,1
_Cæsar,work,1
_Cæsar_,work,1
Zenodotia,work,1
Zenodotia.,loc,1
Zeugma,loc,1
Zaretra,pers,1
Zea,pers,1
Zeitschrift,work,1
Zela,loc,1
Zelitis,loc,1
Xenokratos,pers,1
Xenokrilus,pers,1
Xenophanes,pers,1
_,pers,1
Zeus,work,1
Zilleh,loc,1
Zenodotia,loc,1
Zenodotia,pers,1
111th,scope,1
"11, 37,",scope,1
"11, 41",scope,1
"11, 47",scope,1
11-13,scope,1
11-14,scope,1
11-27,scope,1
Yechil Ermak,pers,1
"c. 104, 5",scope,1
c. 105,scope,1
"c. 105, 106",scope,1
book v. p. 56,scope,1
book vii.,scope,1
by S.,scope,1
c.,work,1
c. 1.,scope,1
"_, c. 10",scope,1
"_ 33, c. 14",scope,1
_ 89,scope,1
"_, 10",scope,1
"_, 18",scope,1
"_, 197",scope,1
c. 10.,scope,1
c. 102,scope,1
"_, xi.",scope,1
"_, 28",scope,1
"_, 3",scope,1
"_, 4",scope,1
"_, 4, c. 4",scope,1
"_, 53",scope,1
"_, 56",scope,1
"_, 82",scope,1
"_Junii_,",scope,1
"_, c. 17",scope,1
"_, c. 55",scope,1
"_, ii",scope,1
"_, ii.",scope,1
"_, iv.",scope,1
"_, ix",scope,1
"_, vii.",scope,1
biremes,pers,1
book iii.,scope,1
_On the Soul_,work,1
_Philipp.,scope,1
_Porcii_,work,1
act ii,scope,1
ager,work,1
akesis,pers,1
"11, 14,     16",scope,1
"11, 15, 24",scope,1
"11, 16, 26",scope,1
"11, 17",scope,1
"11,     24",scope,1
"11,     27",scope,1
"11, 12,",scope,1
"11, 12, 13",scope,1
"11, 17, 19",scope,1
"11, 17; ii",scope,1
"11, 18",scope,1
"11, 21",scope,1
"11, 21, 53",scope,1
"11, 22",scope,1
"11, 13,",scope,1
"11, 13, 17",scope,1
akoniton,pers,1
anakos,pers,1
and,scope,1
at,loc,1
b. vi.,scope,1
"10, 16; ii",scope,1
"10,     11",scope,1
"10, 11,",scope,1
"10, 12",scope,1
"10, 13, 21",scope,1
"10, 15,     22",scope,1
c. 107,scope,1
c. 111,scope,1
c. 113,scope,1
"c. 12, 22",scope,1
c. 127,scope,1
"1, 55",scope,1
105 Cn.,scope,1
"10, 18, 34",scope,1
"10, 25, 30",scope,1
"10, 27",scope,1
"10, 42",scope,1
"10,000",scope,1
"10, 11, 13, 18",scope,1
"1, 8.",scope,1
"1, 4, 7, 8,",scope,1
"1, 4, 8",scope,1
"1, 44",scope,1
"1, 5,",scope,1
"1, 5, 15",scope,1
"1, 50",scope,1
"1, 53",scope,1
"c. 24, 25",scope,1
"c. 24, 26",scope,1
"c. 26, 27",scope,1
"c. 19, 33",scope,1
"c. 13, 14",scope,1
"c. 13, 53",scope,1
c. 14 notes.,scope,1
"c. 14, 15",scope,1
"1, c. 37",scope,1
"1,000,000",scope,1
"1,600",scope,1
"1-13,     17",scope,1
1-3,scope,1
"1-3,",scope,1
Centesimæ,work,1
Celtorii,pers,1
"1, 16, 21; ii",scope,1
"1, 16, 28",scope,1
"1, 17",scope,1
"1, 17, 23",scope,1
"1, 18",scope,1
"1, 18, 20, 22",scope,1
"1, 19",scope,1
"1, 19, 28",scope,1
c. 70,scope,1
c. 73,scope,1
c. 74,scope,1
"c. 65,",scope,1
c. 69,scope,1
c. 6 notes,scope,1
"1, 25",scope,1
"1, 25,     27",scope,1
c. 5.)],scope,1
c. 40 (ed,scope,1
"c. 42, 43",scope,1
"c. 34, 38",scope,1
"c. 34, 56",scope,1
"c. 34, Notes",scope,1
c. 36-49,scope,1
c. 30 and 31,scope,1
Claudii,pers,1
Claudii,scope,1
Claudii,work,1
1-6,scope,1
"1, 6, 7",scope,1
"1, 68",scope,1
"1, 74",scope,1
"1, 8, 22",scope,1
Cliens,pers,1
Claudius Cicero,pers,1
Claudius Cæsar,pers,1
Claudius Rufus,pers,1
Claudius Æsopus,pers,1
Claudus,pers,1
Clastidium,pers,1
Claudia Gens,work,1
Cinnas,work,1
Cinnæ,work,1
Circeii.,loc,1
Clemency,pers,1
Cleopatra,loc,1
Cleopatra,work,1
Clepsydra,loc,1
Clepsydra,work,1
Celtoscythians,pers,1
Celts,pers,1
Celtæ,work,1
Cenchreae,loc,1
Ceninenses,pers,1
Circus Maximus,work,1
Circus.,work,1
Cinna and,work,1
ed.,work,1
eight days,scope,1
chs.,scope,1
chs.,work,1
circus,work,1
citadel,loc,1
city,loc,1
d,scope,1
c. 87,scope,1
c. 89,scope,1
c. 79,scope,1
c. 8 &c,scope,1
d'Anzo,work,1
designatus,pers,1
dæmon,pers,1
dæmons,pers,1
"ch, 1",scope,1
c. 94,scope,1
c. 96,scope,1
c. 97,scope,1
c. 99,scope,1
ch 21,scope,1
c. 84,scope,1
c. 85,scope,1
"c. 51, 52",scope,1
ch 28,scope,1
ch 34,scope,1
ch 36,scope,1
ch 3; iii,scope,1
ch 4,scope,1
"ch,",scope,1
"ch,",work,1
eighty-six,scope,1
eight hundred and thirty,scope,1
eighteen,scope,1
eighteenth day,scope,1
eighth book,scope,1
eighth century,scope,1
hillock,work,1
hills,work,1
"favourite,",work,1
fifteenth,scope,1
fifteenth chapters,scope,1
"eighth,",scope,1
eightieth,scope,1
eighty-five,scope,1
eighty-fourth,scope,1
eighty-seven,scope,1
"ch, 26",scope,1
"ch, 38",scope,1
"ch, 45",scope,1
fifth line,scope,1
fifty-eight,scope,1
fifty-fourth,scope,1
fifty-three,scope,1
erythros,pers,1
chap.,scope,1
chapter,scope,1
chapter 14,scope,1
chapter 47,scope,1
chapter lx.,scope,1
"ch, 12",scope,1
"ch, 2",scope,1
"ch, 23",scope,1
i. 121,scope,1
i. 130,scope,1
i. 14,scope,1
i. 145,scope,1
i. 15,scope,1
"i. 11, 13",scope,1
i. 112,scope,1
Cic,work,1
fountain,work,1
first Philippic,scope,1
five hundred and twenty-seven,scope,1
fort,work,1
fortieth,scope,1
forty,scope,1
forty-eight,scope,1
"i. 12, 53",scope,1
fourteenth year,scope,1
gulf,work,1
hill,work,1
forty-five,scope,1
forty-four,scope,1
forty-ninth,scope,1
forty-one,scope,1
forty-sixth,scope,1
hines,pers,1
his,scope,1
hundred and seventy-sixth,scope,1
"i, 32",scope,1
four,scope,1
four-and-thirty,scope,1
fourteenth,scope,1
fourteenth and,scope,1
i. 117,scope,1
i. 1-7,scope,1
i. 100,scope,1
i. 105,scope,1
i. 107,scope,1
i. 109,scope,1
"i, 55",scope,1
i.     Fabius,scope,1
Cercina,loc,1
Cercyra,loc,1
Cereate,work,1
Ceres,loc,1
Censors,pers,1
Census,pers,1
i. 113,scope,1
i. 114,scope,1
Circello,loc,1
Circeum,work,1
Circus,pers,1
Cathena,work,1
Catil.,pers,1
Central,loc,1
Cerasus,pers,1
Cerberus,pers,1
Citerior Gallia,work,1
Cities,loc,1
Cirrha,pers,1
Cirrheato,work,1
Cirrheatæ,work,1
Cirrhæans,pers,1
Cirrhæato,work,1
Cirta,work,1
. Mucius Scævola,pers,1
"1, 3, 6",scope,1
"1, 30",scope,1
"1, 32",scope,1
"1, 33",scope,1
"1, 37",scope,1
"1, 4, 19,",scope,1
"1, 25, 39",scope,1
i. 203,scope,1
i. 213,scope,1
i. 23,scope,1
1 _Epist_.,work,1
. Clodius,work,1
. Junius Brutus,pers,1
. Junius Silanus,pers,1
. Marius,pers,1
i. 40,scope,1
i. 250,scope,1
i. 259,scope,1
i. 26,scope,1
i. 262,scope,1
i. 290,scope,1
i. 190,scope,1
i. 2-29,scope,1
i.     Theseus,scope,1
i. 1),scope,1
"i. 1, § 2",scope,1
i. 306,scope,1
i. 31,scope,1
i. 33,scope,1
i. 361,scope,1
i. 39,scope,1
i. 54,scope,1
i. 55,scope,1
i. 552,scope,1
i. 57,scope,1
i. 59,scope,1
i. 5; v. 7,scope,1
i. 41,scope,1
i. 41-81,scope,1
i. 79,scope,1
i. 82,scope,1
"i. 6, and",scope,1
i. 62,scope,1
i. 63,scope,1
"i. 63, 64",scope,1
i. 7,scope,1
i. 7  [608,scope,1
"i. 15, 23",scope,1
i. 152,scope,1
i. 16-23,scope,1
i. 176,scope,1
"i. 18, ii",scope,1
i. 72,scope,1
i. 74,scope,1
i. 78,scope,1
"1, 26",scope,1
"1, 27",scope,1
"1, 29",scope,1
"1, 3, 24, 25",scope,1
"1, 22, 31",scope,1
"1, 23",scope,1
"1, 24",scope,1
"1, 24,",scope,1
ninety-four,scope,1
ninth month,scope,1
Chalkideus,pers,1
Chalkidians,pers,1
Chaborras,work,1
Chairon,pers,1
Chalastra,pers,1
Choerilus,pers,1
"i. 83, 84",scope,1
i. 85,scope,1
i. 86.,scope,1
i. 88,scope,1
i. 92,scope,1
ninety-eight,scope,1
ninety-eighth,scope,1
ninety-five,scope,1
ica,loc,1
"ii, 26",scope,1
ii. &,scope,1
i. 94,scope,1
i. 98,scope,1
i. Ep.,work,1
i. Sc,scope,1
i. Æmilius,scope,1
i. 49,scope,1
i. 50,scope,1
i. 51,scope,1
i. 516,scope,1
island,loc,1
"iv, 113",scope,1
"iv, 22, 23",scope,1
ibidem,pers,1
mountains,work,1
mpeius,pers,1
mule,pers,1
n. 84,scope,1
nine,scope,1
nineteen,scope,1
ninety,scope,1
l.c,scope,1
Ciceronis,pers,1
Ciceros,pers,1
Cidaris,pers,1
Chæroneans,work,1
Chœrilus,pers,1
"ninth, tenth",scope,1
note 83,scope,1
midnight,scope,1
Ciecro,pers,1
Cilicians,loc,1
Cilicians,work,1
Cimber,loc,1
Cimber,pers,1
Cic.,pers,1
Cicer,pers,1
Cicero,work,1
Choes,loc,1
Chersonese.,work,1
Chersonnesians,pers,1
Chiliarchus,pers,1
Cimmerian,work,1
Cimmerii,work,1
Cingonius Varro,pers,1
Cingulum,loc,1
p. 193,scope,1
p. 198,scope,1
p.,scope,1
p. 1,scope,1
"p. 121, n. 80",scope,1
p. 125,scope,1
p. 13,scope,1
p. 139,scope,1
p. 216,scope,1
p. 223,scope,1
p. 225,scope,1
p. 162,scope,1
p. 168,scope,1
p. 174.,scope,1
"p. 175, note",scope,1
p. 192,scope,1
l. 317,scope,1
l. 387,scope,1
l. 4,scope,1
p. 2,scope,1
p. 20,scope,1
p. 204,scope,1
p. 213,scope,1
"p. 214, note",scope,1
legatus,pers,1
luomenos,pers,1
lusiodos,pers,1
koloneia,pers,1
konak,work,1
krypteia,pers,1
l. 10,scope,1
l. 31,scope,1
p. 306,scope,1
p. 31,scope,1
"p. 320,",scope,1
p. 328,scope,1
p. 335,scope,1
p. 34,scope,1
p. 237.,scope,1
p. 246,scope,1
p. 345,scope,1
"p. 350, &c.",scope,1
p. 353,scope,1
p. 375,scope,1
p. 376,scope,1
p. 382,scope,1
p. 385,scope,1
p. 287,scope,1
"p. 39, ed",scope,1
p. 395,scope,1
p. 396,scope,1
p. 400,scope,1
p. 405,scope,1
p. 416.,scope,1
p. 439,scope,1
p. 451,scope,1
p. 152.,scope,1
p. 16,scope,1
of March,date,1
on Piety,work,1
one hundred,scope,1
one hundred and forty-four,scope,1
one hundred and three,scope,1
or three,scope,1
. 46,scope,1
. 47,scope,1
. 50,scope,1
. 53,scope,1
. 55,scope,1
. 56,scope,1
"1, 12, 14",scope,1
"1, 12, 15",scope,1
p. 530,scope,1
p. 485,scope,1
p. 491,scope,1
p. 495,scope,1
p. 503,scope,1
p. 512,scope,1
. 69,scope,1
. 70,scope,1
p. 575,scope,1
p. 587,scope,1
p. 591,scope,1
p. 521,scope,1
p. 523,scope,1
p. 524,scope,1
p. 528,scope,1
p. 53,scope,1
p. 251,scope,1
p. 254,scope,1
"p. 26, note 91",scope,1
p. 263,scope,1
p. 279.,scope,1
p. 547,scope,1
p. 557,scope,1
p. 561,scope,1
p. 48,scope,1
p. 482,scope,1
parthenos,pers,1
philosophy,pers,1
politikôteron,work,1
p. 825,scope,1
p. 829,scope,1
p. 833,scope,1
1 _Ep.,scope,1
p. 516,scope,1
p. 519,scope,1
p. 452.,scope,1
p. 457,scope,1
p. 46,scope,1
p. 464,scope,1
p. 472.,scope,1
"1,     19, 28",scope,1
"1,     4, 9",scope,1
"1, &c.",scope,1
"1, 10",scope,1
"1, 12,",scope,1
. Sextius,pers,1
1 _,scope,1
1 _Ep,scope,1
"1, 13 and 16",scope,1
"1, 13,",scope,1
"1, 13, 17",scope,1
"1, 14",scope,1
"1, 14, 15",scope,1
"1, 16, 20",scope,1
"1,     13, 22",scope,1
"1,     13, 22, 33",scope,1
seventy-eight,scope,1
seventy-seventh,scope,1
seventy-third,scope,1
six,scope,1
second,scope,1
seven hundred,scope,1
seven hundred and fifty,scope,1
seventh century,scope,1
six or eight,scope,1
sixteenth and seventeenth letters,scope,1
sixteenth book,scope,1
sixteenth chapter,scope,1
sixteenth month,scope,1
"seventh,",scope,1
seventieth,scope,1
seventy,scope,1
"p. 79, 4to",scope,1
p. 795,scope,1
p. 608,scope,1
p. 620,scope,1
p. 622,scope,1
p. 641,scope,1
p. 651,scope,1
six hundred and eighty-three,scope,1
p. 882,scope,1
p. 94,scope,1
p. 97,scope,1
p. 674,scope,1
p. 728,scope,1
p. 749,scope,1
p. 758,scope,1
p. 779,scope,1
sixth day,scope,1
"sixth,",scope,1
sixtieth,scope,1
sixty-fifth,scope,1
Chaonians,pers,1
Chara,pers,1
Charax,pers,1
Chares,work,1
sixty-sixth,scope,1
sixty-two,scope,1
stadia,loc,1
stadium,work,1
tabellæ,work,1
tellus,pers,1
sixth century,scope,1
sixth chapter,scope,1
third and fourth,scope,1
thirteenth book,scope,1
thirtieth,scope,1
the Fourth,scope,1
the first chapter,scope,1
the fourth book,scope,1
the next chapter,scope,1
sixty-fourth,scope,1
seventh day,scope,1
porticoes,work,1
prætor,pers,1
prætor,work,1
s. 2,scope,1
the second book,scope,1
the tenth book,scope,1
the twenty-fifth,scope,1
twenty-seven days,scope,1
twenty-seventh,scope,1
three or,scope,1
three thousand five hundred and five,scope,1
tonius,pers,1
twelfth year,scope,1
twelve,scope,1
twenty Roman miles,scope,1
Chalkodous,pers,1
Chalkodus,pers,1
Chalybes,loc,1
Chaldæans,work,1
Chaldæi,loc,1
twenty-first,scope,1
twenty-fourth,scope,1
twenty-second,scope,1
Chrysantes,pers,1
Chimeras,pers,1
Chios,pers,1
Celtiberi,work,1
Celtica,loc,1
Celto-Scythians,pers,1
Celtorii,loc,1
Chalkodon,pers,1
Chthonia,loc,1
Chærondas,pers,1
Chærondas,work,1
Choes,pers,1
Cholargos,loc,1
Cholargos,pers,1
Cholargus,pers,1
Chrysantas,pers,1
v.,scope,1
v. 1,scope,1
v. 1002,scope,1
v. 1168,scope,1
v. 126,scope,1
v. 13,scope,1
v. 14,scope,1
twenty-third,scope,1
v. 357,scope,1
v. 157,scope,1
